Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,115,2,1
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,98,2,2
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,151,3,1
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,198,3,2
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,794,4,1
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,725,4,2
2023-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,35,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,342,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,131,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,114,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,35,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,43,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,542,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,525,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,999,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,999,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,6,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,47,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,130,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,137,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,64,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,76,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,800,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,704,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,999,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,8,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,10,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,96,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,92,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,36,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,38,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,499,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,524,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,7,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,999,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,255,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1037,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,698,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,574,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,504,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,4973,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1094,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1533,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,999,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,8,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,13,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,102,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,84,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,40,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,62,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,598,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,528,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,999,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,17,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,51,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,133,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,126,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,58,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,79,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,758,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,677,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,999,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,28,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,28,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,105,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,94,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,58,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,85,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,518,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,465,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,34,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,90,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,130,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,140,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,125,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,138,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,883,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,908,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,10,1,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,11,1,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,101,2,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,110,2,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,102,3,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,121,3,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,515,4,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,583,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,5,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,999,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,14,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,21,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,131,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,111,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,34,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,56,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,668,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,680,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,11,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,34,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,69,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,62,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,19,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,47,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,387,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,420,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,..,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,10,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,24,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,59,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,48,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,11,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,42,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,375,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,362,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,11,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,31,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,82,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,65,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,19,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,29,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,475,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,442,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,..,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,8,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,16,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,44,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,35,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,18,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,16,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,542,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,475,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,..,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,10,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,17,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,47,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,45,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,20,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,39,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,594,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,504,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,27,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,38,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,96,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,99,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,25,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,62,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,552,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,509,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,10,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,15,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,80,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,76,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,23,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,59,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,550,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,501,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,..,999,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,17,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,16,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,89,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,74,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,23,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,29,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,419,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,414,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,22,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,53,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,124,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,90,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,25,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,40,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,573,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,505,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,..,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,8,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,18,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,56,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,51,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,19,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,41,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,828,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,717,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,10,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,45,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,81,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,53,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,33,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,32,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,659,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,692,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,16,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,28,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,76,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,74,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,24,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,25,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,636,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,565,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,5,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,999,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,16,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,31,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,137,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,130,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,48,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,54,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,745,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,748,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,17,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,22,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,143,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,134,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,57,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,78,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,661,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,681,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,20,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,23,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,119,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,99,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,52,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,73,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,692,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,633,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,5,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,45,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,68,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,137,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,126,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,60,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,87,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,795,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,746,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,999,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,20,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,21,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,150,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,88,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,52,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,61,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,553,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,534,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,15,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,31,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,106,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,98,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,82,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,76,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,581,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,589,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,999,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,11,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,39,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,115,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,81,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,92,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,124,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,611,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,600,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,19,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,34,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,136,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,103,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,67,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,67,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,998,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,932,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,..,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,8,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,28,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,44,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,106,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,83,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,41,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,43,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,795,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,692,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,..,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,27,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,34,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,66,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,71,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,49,3,1
