Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,LLOC_NAIX,SEXE
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,88,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,227,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,218,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,315,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,275,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,19,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,18,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,77,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,61,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,54,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,47,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,149,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,140,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,..,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,342,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,283,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,20,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,20,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,79,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,57,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,86,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,73,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,144,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,172,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,197,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,161,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,19,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,29,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,59,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,49,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,142,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,123,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,283,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,346,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,263,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,252,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,23,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,30,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,70,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,55,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,90,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,78,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,217,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,236,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,..,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,158,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,157,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,27,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,19,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,52,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,40,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,81,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,94,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,230,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,223,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,204,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,171,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,35,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,25,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,72,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,66,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,119,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,102,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,314,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,327,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,442,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,397,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,46,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,40,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,145,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,92,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,75,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,76,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,203,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,225,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,238,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,250,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,54,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,51,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,91,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,89,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,95,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,111,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,307,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,325,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,266,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,213,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,34,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,50,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,73,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,62,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,119,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,102,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,265,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,267,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,189,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,238,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,48,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,48,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,105,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,95,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,185,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,172,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,422,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,411,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,202,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,216,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,44,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,40,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,82,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,74,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,150,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,160,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,401,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,428,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,217,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,222,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,51,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,37,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,106,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,75,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,125,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,122,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,387,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,376,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,286,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,268,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,37,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,45,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,104,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,100,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,141,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,116,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,470,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,496,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,228,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,223,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,44,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,29,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,72,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,66,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,89,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,111,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,343,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,275,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,192,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,207,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,53,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,36,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,76,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,81,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,111,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,117,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,352,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,354,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,206,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,232,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,43,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,40,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,81,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,70,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,118,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,114,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,381,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,390,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,407,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,386,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,70,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,65,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,149,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,107,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,173,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,190,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,424,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,396,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,276,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,279,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,57,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,32,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,138,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,104,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,138,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,116,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,361,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,333,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,150,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,175,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,24,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,30,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,91,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,72,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,92,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,94,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,273,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,263,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,260,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,272,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,38,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,33,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,116,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,87,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,67,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,59,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,184,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,164,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,..,6,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,278,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,271,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,53,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,30,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,121,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,95,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,54,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,46,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,211,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2001,182,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,512,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,516,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,99,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,107,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,190,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,176,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,90,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,100,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,1315,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,1631,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2002,..,6,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,291,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,249,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,65,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,46,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,121,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,73,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,32,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,36,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,128,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2003,104,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,288,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,321,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,39,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,52,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,134,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,75,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,63,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,64,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,254,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2004,236,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,524,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,484,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,89,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,78,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,153,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,124,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,65,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,37,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,236,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2005,200,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,364,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,353,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,75,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,64,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,115,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,105,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,71,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,49,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,246,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2006,179,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,276,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,257,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,61,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,50,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,94,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,61,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,52,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,50,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,169,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2007,141,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,504,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,454,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,63,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,74,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,121,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,100,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,59,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,69,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,245,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2008,214,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,403,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,364,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,60,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,73,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,170,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,107,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,52,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,61,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,252,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,20,2009,238,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,302,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,275,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,49,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,36,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,83,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,71,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,44,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,36,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,157,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2010,161,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,259,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,265,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,41,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,21,2011,33,2,2
