Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_G,EDAT_Q,SEXE
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",411,1,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",439,1,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",493,1,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",500,1,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",437,1,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",524,1,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",480,1,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",464,1,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",405,1,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",384,1,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",335,1,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",313,1,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",318,1,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",246,1,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",322,1,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",237,1,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",225,1,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",156,1,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",211,1,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",91,1,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",150,1,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,1,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,1,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",7,1,19,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,1,20,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,2,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,2,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",42,2,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",40,2,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",33,2,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,2,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",29,2,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",154,2,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",106,2,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",557,2,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",435,2,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",505,2,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",535,2,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",296,2,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",328,2,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",190,2,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",228,2,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",105,2,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",147,2,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",78,2,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",93,2,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,2,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,2,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,2,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,2,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,2,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",21,2,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,2,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,2,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,19,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,3,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",95,3,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",77,3,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",73,3,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",78,3,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",67,3,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",99,3,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",250,3,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",241,3,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",530,3,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",441,3,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",632,3,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",575,3,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",380,3,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",455,3,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",290,3,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",331,3,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",175,3,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",228,3,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",122,3,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",154,3,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",95,3,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",91,3,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",68,3,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,3,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",39,3,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,3,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",25,3,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,3,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,3,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,3,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,4,9,2
2023-01-01,2,Eixample,5,el Fort Pienc,362,1,0,1
2023-01-01,2,Eixample,5,el Fort Pienc,363,1,0,2
2023-01-01,2,Eixample,5,el Fort Pienc,412,1,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,431,1,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,396,1,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,517,1,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,481,1,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,504,1,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,569,1,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,560,1,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,604,1,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,647,1,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,609,1,6,1
2023-01-01,2,Eixample,5,el Fort Pienc,633,1,6,2
2023-01-01,2,Eixample,5,el Fort Pienc,613,1,7,1
2023-01-01,2,Eixample,5,el Fort Pienc,666,1,7,2
2023-01-01,2,Eixample,5,el Fort Pienc,769,1,8,1
2023-01-01,2,Eixample,5,el Fort Pienc,771,1,8,2
2023-01-01,2,Eixample,5,el Fort Pienc,853,1,9,1
2023-01-01,2,Eixample,5,el Fort Pienc,874,1,9,2
2023-01-01,2,Eixample,5,el Fort Pienc,822,1,10,1
2023-01-01,2,Eixample,5,el Fort Pienc,788,1,10,2
2023-01-01,2,Eixample,5,el Fort Pienc,920,1,11,1
2023-01-01,2,Eixample,5,el Fort Pienc,763,1,11,2
2023-01-01,2,Eixample,5,el Fort Pienc,977,1,12,1
2023-01-01,2,Eixample,5,el Fort Pienc,792,1,12,2
2023-01-01,2,Eixample,5,el Fort Pienc,923,1,13,1
2023-01-01,2,Eixample,5,el Fort Pienc,701,1,13,2
2023-01-01,2,Eixample,5,el Fort Pienc,863,1,14,1
2023-01-01,2,Eixample,5,el Fort Pienc,659,1,14,2
2023-01-01,2,Eixample,5,el Fort Pienc,769,1,15,1
2023-01-01,2,Eixample,5,el Fort Pienc,531,1,15,2
2023-01-01,2,Eixample,5,el Fort Pienc,557,1,16,1
2023-01-01,2,Eixample,5,el Fort Pienc,341,1,16,2
2023-01-01,2,Eixample,5,el Fort Pienc,517,1,17,1
2023-01-01,2,Eixample,5,el Fort Pienc,261,1,17,2
2023-01-01,2,Eixample,5,el Fort Pienc,296,1,18,1
2023-01-01,2,Eixample,5,el Fort Pienc,110,1,18,2
2023-01-01,2,Eixample,5,el Fort Pienc,86,1,19,1
2023-01-01,2,Eixample,5,el Fort Pienc,25,1,19,2
2023-01-01,2,Eixample,5,el Fort Pienc,18,1,20,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,1,20,2
2023-01-01,2,Eixample,5,el Fort Pienc,51,2,0,1
2023-01-01,2,Eixample,5,el Fort Pienc,58,2,0,2
2023-01-01,2,Eixample,5,el Fort Pienc,61,2,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,61,2,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,42,2,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,44,2,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,26,2,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,22,2,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,71,2,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,52,2,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,345,2,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,271,2,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,407,2,6,1
2023-01-01,2,Eixample,5,el Fort Pienc,384,2,6,2
2023-01-01,2,Eixample,5,el Fort Pienc,256,2,7,1
2023-01-01,2,Eixample,5,el Fort Pienc,295,2,7,2
2023-01-01,2,Eixample,5,el Fort Pienc,190,2,8,1
2023-01-01,2,Eixample,5,el Fort Pienc,207,2,8,2
2023-01-01,2,Eixample,5,el Fort Pienc,100,2,9,1
2023-01-01,2,Eixample,5,el Fort Pienc,135,2,9,2
2023-01-01,2,Eixample,5,el Fort Pienc,49,2,10,1
2023-01-01,2,Eixample,5,el Fort Pienc,71,2,10,2
2023-01-01,2,Eixample,5,el Fort Pienc,38,2,11,1
2023-01-01,2,Eixample,5,el Fort Pienc,49,2,11,2
2023-01-01,2,Eixample,5,el Fort Pienc,28,2,12,1
2023-01-01,2,Eixample,5,el Fort Pienc,28,2,12,2
2023-01-01,2,Eixample,5,el Fort Pienc,24,2,13,1
2023-01-01,2,Eixample,5,el Fort Pienc,19,2,13,2
2023-01-01,2,Eixample,5,el Fort Pienc,16,2,14,1
2023-01-01,2,Eixample,5,el Fort Pienc,13,2,14,2
2023-01-01,2,Eixample,5,el Fort Pienc,14,2,15,1
2023-01-01,2,Eixample,5,el Fort Pienc,6,2,15,2
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,16,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,16,2
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,17,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,18,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,18,2
2023-01-01,2,Eixample,5,el Fort Pienc,..,2,19,1
2023-01-01,2,Eixample,5,el Fort Pienc,105,3,0,1
2023-01-01,2,Eixample,5,el Fort Pienc,105,3,0,2
2023-01-01,2,Eixample,5,el Fort Pienc,113,3,1,1
2023-01-01,2,Eixample,5,el Fort Pienc,137,3,1,2
2023-01-01,2,Eixample,5,el Fort Pienc,117,3,2,1
2023-01-01,2,Eixample,5,el Fort Pienc,135,3,2,2
2023-01-01,2,Eixample,5,el Fort Pienc,135,3,3,1
2023-01-01,2,Eixample,5,el Fort Pienc,157,3,3,2
2023-01-01,2,Eixample,5,el Fort Pienc,333,3,4,1
2023-01-01,2,Eixample,5,el Fort Pienc,361,3,4,2
2023-01-01,2,Eixample,5,el Fort Pienc,599,3,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,558,3,5,2
2023-01-01,2,Eixample,5,el Fort Pienc,637,3,6,1
2023-01-01,2,Eixample,5,el Fort Pienc,716,3,6,2
2023-01-01,2,Eixample,5,el Fort Pienc,481,3,7,1
2023-01-01,2,Eixample,5,el Fort Pienc,501,3,7,2
2023-01-01,2,Eixample,5,el Fort Pienc,344,3,8,1
2023-01-01,2,Eixample,5,el Fort Pienc,362,3,8,2
2023-01-01,2,Eixample,5,el Fort Pienc,258,3,9,1
2023-01-01,2,Eixample,5,el Fort Pienc,282,3,9,2
2023-01-01,2,Eixample,5,el Fort Pienc,214,3,10,1
2023-01-01,2,Eixample,5,el Fort Pienc,219,3,10,2
2023-01-01,2,Eixample,5,el Fort Pienc,145,3,11,1
2023-01-01,2,Eixample,5,el Fort Pienc,133,3,11,2
2023-01-01,2,Eixample,5,el Fort Pienc,97,3,12,1
2023-01-01,2,Eixample,5,el Fort Pienc,65,3,12,2
2023-01-01,2,Eixample,5,el Fort Pienc,56,3,13,1
2023-01-01,2,Eixample,5,el Fort Pienc,63,3,13,2
2023-01-01,2,Eixample,5,el Fort Pienc,44,3,14,1
2023-01-01,2,Eixample,5,el Fort Pienc,40,3,14,2
2023-01-01,2,Eixample,5,el Fort Pienc,30,3,15,1
2023-01-01,2,Eixample,5,el Fort Pienc,16,3,15,2
2023-01-01,2,Eixample,5,el Fort Pienc,11,3,16,1
2023-01-01,2,Eixample,5,el Fort Pienc,10,3,16,2
2023-01-01,2,Eixample,5,el Fort Pienc,9,3,17,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,3,17,2
2023-01-01,2,Eixample,5,el Fort Pienc,5,3,18,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,3,18,2
2023-01-01,2,Eixample,5,el Fort Pienc,..,3,19,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,4,5,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,4,6,1
2023-01-01,2,Eixample,5,el Fort Pienc,..,4,6,2
2023-01-01,2,Eixample,5,el Fort Pienc,..,4,7,1
2023-01-01,2,Eixample,6,la Sagrada Família,577,1,0,1
2023-01-01,2,Eixample,6,la Sagrada Família,577,1,0,2
2023-01-01,2,Eixample,6,la Sagrada Família,648,1,1,1
2023-01-01,2,Eixample,6,la Sagrada Família,654,1,1,2
2023-01-01,2,Eixample,6,la Sagrada Família,641,1,2,1
2023-01-01,2,Eixample,6,la Sagrada Família,701,1,2,2
2023-01-01,2,Eixample,6,la Sagrada Família,765,1,3,1
2023-01-01,2,Eixample,6,la Sagrada Família,723,1,3,2
2023-01-01,2,Eixample,6,la Sagrada Família,881,1,4,1
2023-01-01,2,Eixample,6,la Sagrada Família,831,1,4,2
2023-01-01,2,Eixample,6,la Sagrada Família,1076,1,5,1
2023-01-01,2,Eixample,6,la Sagrada Família,1086,1,5,2
2023-01-01,2,Eixample,6,la Sagrada Família,1130,1,6,1
2023-01-01,2,Eixample,6,la Sagrada Família,1125,1,6,2
2023-01-01,2,Eixample,6,la Sagrada Família,1124,1,7,1
2023-01-01,2,Eixample,6,la Sagrada Família,1088,1,7,2
2023-01-01,2,Eixample,6,la Sagrada Família,1256,1,8,1
2023-01-01,2,Eixample,6,la Sagrada Família,1208,1,8,2
2023-01-01,2,Eixample,6,la Sagrada Família,1429,1,9,1
2023-01-01,2,Eixample,6,la Sagrada Família,1242,1,9,2
2023-01-01,2,Eixample,6,la Sagrada Família,1398,1,10,1
2023-01-01,2,Eixample,6,la Sagrada Família,1181,1,10,2
2023-01-01,2,Eixample,6,la Sagrada Família,1598,1,11,1
2023-01-01,2,Eixample,6,la Sagrada Família,1298,1,11,2
2023-01-01,2,Eixample,6,la Sagrada Família,1579,1,12,1
2023-01-01,2,Eixample,6,la Sagrada Família,1313,1,12,2
2023-01-01,2,Eixample,6,la Sagrada Família,1560,1,13,1
2023-01-01,2,Eixample,6,la Sagrada Família,1174,1,13,2
2023-01-01,2,Eixample,6,la Sagrada Família,1433,1,14,1
2023-01-01,2,Eixample,6,la Sagrada Família,988,1,14,2
2023-01-01,2,Eixample,6,la Sagrada Família,1266,1,15,1
2023-01-01,2,Eixample,6,la Sagrada Família,856,1,15,2
2023-01-01,2,Eixample,6,la Sagrada Família,903,1,16,1
2023-01-01,2,Eixample,6,la Sagrada Família,530,1,16,2
2023-01-01,2,Eixample,6,la Sagrada Família,906,1,17,1
2023-01-01,2,Eixample,6,la Sagrada Família,449,1,17,2
2023-01-01,2,Eixample,6,la Sagrada Família,520,1,18,1
2023-01-01,2,Eixample,6,la Sagrada Família,218,1,18,2
2023-01-01,2,Eixample,6,la Sagrada Família,191,1,19,1
2023-01-01,2,Eixample,6,la Sagrada Família,47,1,19,2
2023-01-01,2,Eixample,6,la Sagrada Família,29,1,20,1
2023-01-01,2,Eixample,6,la Sagrada Família,9,1,20,2
2023-01-01,2,Eixample,6,la Sagrada Família,68,2,0,1
2023-01-01,2,Eixample,6,la Sagrada Família,60,2,0,2
2023-01-01,2,Eixample,6,la Sagrada Família,47,2,1,1
2023-01-01,2,Eixample,6,la Sagrada Família,41,2,1,2
2023-01-01,2,Eixample,6,la Sagrada Família,32,2,2,1
2023-01-01,2,Eixample,6,la Sagrada Família,47,2,2,2
2023-01-01,2,Eixample,6,la Sagrada Família,29,2,3,1
2023-01-01,2,Eixample,6,la Sagrada Família,28,2,3,2
2023-01-01,2,Eixample,6,la Sagrada Família,124,2,4,1
2023-01-01,2,Eixample,6,la Sagrada Família,99,2,4,2
2023-01-01,2,Eixample,6,la Sagrada Família,452,2,5,1
2023-01-01,2,Eixample,6,la Sagrada Família,367,2,5,2
2023-01-01,2,Eixample,6,la Sagrada Família,538,2,6,1
2023-01-01,2,Eixample,6,la Sagrada Família,505,2,6,2
2023-01-01,2,Eixample,6,la Sagrada Família,344,2,7,1
2023-01-01,2,Eixample,6,la Sagrada Família,374,2,7,2
2023-01-01,2,Eixample,6,la Sagrada Família,195,2,8,1
2023-01-01,2,Eixample,6,la Sagrada Família,220,2,8,2
2023-01-01,2,Eixample,6,la Sagrada Família,99,2,9,1
2023-01-01,2,Eixample,6,la Sagrada Família,150,2,9,2
2023-01-01,2,Eixample,6,la Sagrada Família,66,2,10,1
2023-01-01,2,Eixample,6,la Sagrada Família,104,2,10,2
2023-01-01,2,Eixample,6,la Sagrada Família,42,2,11,1
2023-01-01,2,Eixample,6,la Sagrada Família,63,2,11,2
2023-01-01,2,Eixample,6,la Sagrada Família,38,2,12,1
2023-01-01,2,Eixample,6,la Sagrada Família,43,2,12,2
2023-01-01,2,Eixample,6,la Sagrada Família,31,2,13,1
2023-01-01,2,Eixample,6,la Sagrada Família,17,2,13,2
2023-01-01,2,Eixample,6,la Sagrada Família,21,2,14,1
2023-01-01,2,Eixample,6,la Sagrada Família,18,2,14,2
2023-01-01,2,Eixample,6,la Sagrada Família,20,2,15,1
2023-01-01,2,Eixample,6,la Sagrada Família,11,2,15,2
2023-01-01,2,Eixample,6,la Sagrada Família,8,2,16,1
2023-01-01,2,Eixample,6,la Sagrada Família,6,2,16,2
2023-01-01,2,Eixample,6,la Sagrada Família,9,2,17,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,2,17,2
2023-01-01,2,Eixample,6,la Sagrada Família,..,2,18,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,2,19,2
2023-01-01,2,Eixample,6,la Sagrada Família,113,3,0,1
2023-01-01,2,Eixample,6,la Sagrada Família,121,3,0,2
2023-01-01,2,Eixample,6,la Sagrada Família,163,3,1,1
2023-01-01,2,Eixample,6,la Sagrada Família,126,3,1,2
2023-01-01,2,Eixample,6,la Sagrada Família,143,3,2,1
2023-01-01,2,Eixample,6,la Sagrada Família,128,3,2,2
2023-01-01,2,Eixample,6,la Sagrada Família,150,3,3,1
2023-01-01,2,Eixample,6,la Sagrada Família,163,3,3,2
2023-01-01,2,Eixample,6,la Sagrada Família,404,3,4,1
2023-01-01,2,Eixample,6,la Sagrada Família,307,3,4,2
2023-01-01,2,Eixample,6,la Sagrada Família,866,3,5,1
2023-01-01,2,Eixample,6,la Sagrada Família,661,3,5,2
2023-01-01,2,Eixample,6,la Sagrada Família,954,3,6,1
2023-01-01,2,Eixample,6,la Sagrada Família,831,3,6,2
2023-01-01,2,Eixample,6,la Sagrada Família,617,3,7,1
2023-01-01,2,Eixample,6,la Sagrada Família,610,3,7,2
2023-01-01,2,Eixample,6,la Sagrada Família,384,3,8,1
2023-01-01,2,Eixample,6,la Sagrada Família,413,3,8,2
2023-01-01,2,Eixample,6,la Sagrada Família,296,3,9,1
2023-01-01,2,Eixample,6,la Sagrada Família,281,3,9,2
2023-01-01,2,Eixample,6,la Sagrada Família,251,3,10,1
2023-01-01,2,Eixample,6,la Sagrada Família,200,3,10,2
2023-01-01,2,Eixample,6,la Sagrada Família,185,3,11,1
2023-01-01,2,Eixample,6,la Sagrada Família,142,3,11,2
2023-01-01,2,Eixample,6,la Sagrada Família,150,3,12,1
2023-01-01,2,Eixample,6,la Sagrada Família,115,3,12,2
2023-01-01,2,Eixample,6,la Sagrada Família,97,3,13,1
2023-01-01,2,Eixample,6,la Sagrada Família,66,3,13,2
2023-01-01,2,Eixample,6,la Sagrada Família,66,3,14,1
2023-01-01,2,Eixample,6,la Sagrada Família,40,3,14,2
2023-01-01,2,Eixample,6,la Sagrada Família,43,3,15,1
2023-01-01,2,Eixample,6,la Sagrada Família,18,3,15,2
2023-01-01,2,Eixample,6,la Sagrada Família,26,3,16,1
2023-01-01,2,Eixample,6,la Sagrada Família,13,3,16,2
2023-01-01,2,Eixample,6,la Sagrada Família,17,3,17,1
2023-01-01,2,Eixample,6,la Sagrada Família,6,3,17,2
2023-01-01,2,Eixample,6,la Sagrada Família,..,3,18,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,3,18,2
2023-01-01,2,Eixample,6,la Sagrada Família,..,3,19,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,4,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,5,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,5,2
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,6,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,8,1
2023-01-01,2,Eixample,6,la Sagrada Família,..,4,9,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,450,1,0,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,557,1,0,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,553,1,1,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,585,1,1,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,636,1,2,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,700,1,2,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,723,1,3,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,725,1,3,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,777,1,4,1
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,774,1,4,2
2023-01-01,2,Eixample,7,la Dreta de l'Eixample,939,1,5,1
