Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,329,5,9,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,783,5,9,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,253,5,10,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,555,5,10,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,212,5,11,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,404,5,11,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,188,5,12,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,249,5,12,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,116,5,13,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,187,5,13,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,58,5,14,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,78,5,14,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,34,5,15,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,33,5,15,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,17,5,16,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,16,5,16,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,5,5,17,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,8,5,17,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,18,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,18,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,19,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,5,20,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,4,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,5,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,6,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,6,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,8,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,12,1
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,12,2
2023-01-01,1,Ciutat Vella,2,el Barri Gòtic,..,6,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,134,1,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,138,1,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,138,1,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,99,1,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,112,1,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,128,1,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,126,1,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,112,1,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,126,1,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,141,1,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,120,1,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,129,1,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,95,1,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,160,1,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,111,1,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,121,1,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,144,1,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,121,1,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,173,1,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,219,1,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,188,1,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,217,1,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,202,1,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,204,1,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,214,1,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,211,1,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,169,1,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,142,1,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,142,1,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,108,1,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,165,1,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,94,1,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,105,1,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,55,1,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,104,1,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,48,1,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,50,1,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,1,18,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,1,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,1,19,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,1,20,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,2,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,2,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,8,2,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,34,2,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,35,2,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,26,2,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,27,2,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,22,2,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,23,2,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,38,2,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,21,2,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,27,2,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,2,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,20,2,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,12,2,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,10,2,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,2,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,2,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,17,2,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,2,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,18,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,2,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,3,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,3,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,11,3,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,37,3,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,22,3,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,55,3,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,54,3,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,41,3,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,47,3,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,29,3,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,29,3,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,32,3,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,41,3,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,41,3,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,37,3,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,61,3,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,65,3,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,54,3,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,53,3,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,71,3,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,57,3,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,68,3,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,54,3,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,82,3,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,56,3,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,84,3,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,55,3,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,87,3,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,41,3,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,52,3,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,15,3,18,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,13,3,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,3,19,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,4,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,4,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,4,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,4,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,7,4,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,89,4,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,62,4,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,251,4,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,191,4,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,230,4,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,210,4,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,158,4,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,178,4,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,115,4,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,114,4,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,52,4,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,68,4,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,29,4,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,45,4,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,34,4,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,25,4,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,11,4,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,19,4,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,9,4,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,12,4,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,5,4,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,18,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,4,20,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,5,0,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,18,5,0,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,30,5,1,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,33,5,1,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,35,5,2,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,30,5,2,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,35,5,3,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,47,5,3,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,177,5,4,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,179,5,4,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,428,5,5,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,399,5,5,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,495,5,6,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,499,5,6,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,338,5,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,477,5,7,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,249,5,8,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,328,5,8,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,171,5,9,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,217,5,9,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,121,5,10,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,167,5,10,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,113,5,11,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,113,5,11,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,87,5,12,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,64,5,12,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,74,5,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,53,5,13,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,35,5,14,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,29,5,14,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,14,5,15,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,5,15,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,16,5,16,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,5,16,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,6,5,17,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,17,2
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,18,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,5,19,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,7,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,13,1
2023-01-01,1,Ciutat Vella,3,la Barceloneta,..,6,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",210,1,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",260,1,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",200,1,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",233,1,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",231,1,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",240,1,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",229,1,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",237,1,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",177,1,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",186,1,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",135,1,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",144,1,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",120,1,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",147,1,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",134,1,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",171,1,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",145,1,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",164,1,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",202,1,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",215,1,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",224,1,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271,1,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",243,1,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",244,1,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",174,1,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",198,1,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",145,1,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",148,1,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",127,1,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",103,1,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",132,1,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",103,1,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",99,1,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,1,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",89,1,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",38,1,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",75,1,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",24,1,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,19,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,1,20,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,2,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,2,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",11,2,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,2,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,2,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",10,2,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,2,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",14,2,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",23,2,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,2,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,2,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,2,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",42,2,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",35,2,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",38,2,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",34,2,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,2,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",59,2,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",61,2,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,2,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",30,2,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",57,2,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",58,2,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",56,2,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,2,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",41,2,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",32,2,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",31,2,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",27,2,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,2,14,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",26,2,15,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",22,2,15,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,2,16,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,2,16,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,2,17,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,2,17,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",13,2,18,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,18,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,2,19,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,2,20,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",..,3,0,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",5,3,0,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",6,3,1,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,3,1,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,3,2,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",8,3,2,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,3,3,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",9,3,3,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,3,4,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",12,3,4,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",68,3,5,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,3,5,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",105,3,6,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",108,3,6,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",88,3,7,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",74,3,7,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,8,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",79,3,8,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",69,3,9,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",78,3,9,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",65,3,10,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",82,3,10,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",65,3,11,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",71,3,11,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",81,3,12,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",86,3,12,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",92,3,13,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",85,3,13,2
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",120,3,14,1
2023-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",94,3,14,2
